# Wavenumber	Intensity
1.801716672000000017e+02	2.953308253409181816e+01
1.804647411999999917e+02	1.534394781485809744e+01
1.807578027000000134e+02	1.515477152002415551e+01
1.810508515999999872e+02	1.496555203894263286e+01
1.813438878999999986e+02	1.777628775945129291e+01
1.816369115999999906e+02	3.258697706789132553e+01
1.819299226999999917e+02	3.239761834882619951e+01
1.822229212000000018e+02	2.920820998356157361e+01
1.825159070999999926e+02	2.601875035016394122e+01
1.828088803999999925e+02	2.582923782377895350e+01
1.831018411999999955e+02	2.563967077695019725e+01
1.833947893000000136e+02	3.245004757963897646e+01
1.836877249000000063e+02	6.826036659924261585e+01
1.839806479000000081e+02	3.607062619991404517e+01
1.842735582999999906e+02	3.588082473897998170e+01
1.845664561000000106e+02	1.669096057015974566e+01
1.848593413000000112e+02	1.650103204358504172e+01
1.851522138999999925e+02	3.631103750771944760e+01
1.854450740000000053e+02	3.612097530937660395e+01
1.857379214999999988e+02	3.593084379173888010e+01
1.860307563000000073e+02	1.174064129437647352e+01
1.863235785999999905e+02	3.555036615326685023e+01
1.866163884000000053e+02	3.536001670321365964e+01
1.869091855000000066e+02	3.516959127546533637e+01
1.872019699999999887e+02	2.297908819773476807e+01
1.874947420000000022e+02	2.278850579421737166e+01
1.877875013999999965e+02	3.359784238681095303e+01
1.880802481999999998e+02	4.540709629513492018e+01
1.883729824000000121e+02	4.621626583544889399e+01
1.886657040999999992e+02	4.602534931947207042e+01
1.889584131000000014e+02	4.583434505430204808e+01
1.892511096000000066e+02	2.564325134243381399e+01
1.895437934999999925e+02	3.645206648177884290e+01
1.898364647999999875e+02	2.526078876768428927e+01
1.901291236000000140e+02	2.706941649185228016e+01
1.904217697999999928e+02	2.687794794345870741e+01
1.907144034000000090e+02	3.268638140897269295e+01
1.910070244000000059e+02	3.249471517217557448e+01
1.912996328000000119e+02	2.730294751358007943e+01
1.915922286999999926e+02	2.411107671045022016e+01
1.918848120000000108e+02	2.391910103731993331e+01
1.921773827000000097e+02	2.572701876631197138e+01
1.924699409000000117e+02	2.553482816715722947e+01
1.927624864000000002e+02	3.434252750701421064e+01
1.930550193999999919e+02	3.815011505048767049e+01
1.933475398999999868e+02	3.795758905874856737e+01
1.936400476999999967e+02	3.776494778915321149e+01
1.939325430000000097e+02	4.357218949526179586e+01
1.942250257000000033e+02	4.337931242685795041e+01
1.945174959000000001e+02	4.618631482936814336e+01
1.948099534000000119e+02	2.499319494388169005e+01
1.951023984999999925e+02	4.579995100686937803e+01
1.953948308999999881e+02	4.560658125230327187e+01
1.956872507999999868e+02	4.541308390957556185e+01
1.959796580000000006e+02	2.321945720351811815e+01
1.962720528000000115e+02	0.000000000000000000e+00
1.965644349000000091e+02	0.000000000000000000e+00
1.968568045000000097e+02	6.637783296219936346e+00
1.971491616000000136e+02	6.443622134117617861e+00
1.974415060000000040e+02	6.249323725087947423e+00
1.977338378999999975e+02	4.405488669962574022e+01
1.980261572999999942e+02	4.386030968760144333e+01
1.983184640000000059e+02	4.366559131448002518e+01
1.986107581999999923e+02	6.347073020134121180e+01
1.989030399000000102e+02	6.327572496489813147e+01
1.991953088999999864e+02	2.708057421551757216e+01
1.994875654999999881e+02	1.188527655723851240e+01
1.997798094000000049e+02	2.668983059139225134e+01
2.000720407999999964e+02	2.549423491812103748e+01
2.003642595999999969e+02	2.529848813489854820e+01
2.006564659000000006e+02	1.310258883664960194e+01
2.009486596000000134e+02	0.000000000000000000e+00
2.012408408000000009e+02	1.271032706334221984e+01
2.015330093999999974e+02	2.051396237919038867e+01
2.018251654000000030e+02	3.531744076186487291e+01
2.021173089000000118e+02	2.012076140786575706e+01
2.024094398000000012e+02	1.392392351016087559e+01
2.027015580999999997e+02	1.172692625970694280e+01
2.029936639000000014e+02	1.152976884606778185e+01
2.032857572000000062e+02	1.133245045763464987e+01
2.035778378999999916e+02	0.000000000000000000e+00
2.038699059999999861e+02	0.000000000000000000e+00
2.041619616000000121e+02	0.000000000000000000e+00
2.044540045999999904e+02	2.354155483773297419e+01
2.047460351000000003e+02	5.534342762818346273e+01
2.050380529999999908e+02	5.514514236834429539e+01
2.053300582999999904e+02	2.494670095253172803e+01
2.056220510999999931e+02	2.474810526954820489e+01
2.059140313999999989e+02	3.754935720570142621e+01
2.062059991000000139e+02	3.735045864482481193e+01
2.064979543000000035e+02	3.715141146699693309e+01
2.067898969000000022e+02	3.595221754856152074e+01
2.070818269000000100e+02	1.275287876214724747e+01
2.073737443999999925e+02	1.255339697678778066e+01
2.076656494000000066e+02	9.353774060241676125e+00
2.079575418000000013e+02	9.154011879012614372e+00
2.082494216000000051e+02	8.954112298669087977e+00
2.085412889000000121e+02	3.375407718386463785e+01
2.088331436999999937e+02	3.355390839835763472e+01
2.091249859000000129e+02	7.353607802531087145e+00
2.094168156000000067e+02	7.153177253413105063e+00
2.097086327000000097e+02	4.595261860729647196e+01
2.100004371999999933e+02	4.575193371975888113e+01
2.102922293000000025e+02	4.555112444178303122e+01
2.105840087999999923e+02	2.335019261977640781e+01
2.108757756999999913e+02	2.314914009559174701e+01
2.111675300999999934e+02	2.294796870874665728e+01
2.114592719000000045e+02	5.174668029644431044e+01
2.117510011999999904e+02	5.154527669359367792e+01
2.120427180000000078e+02	3.534375972992847892e+01
2.123344222000000059e+02	3.514213123002809880e+01
2.126261139000000071e+02	3.494039301493739913e+01
2.129177931000000115e+02	2.973854690218740870e+01
2.132094596999999965e+02	9.536594705815559792e+00
2.135011136999999906e+02	2.933453823688523698e+01
2.137927551999999878e+02	1.913237930550644705e+01
2.140843841999999881e+02	1.893011971885584899e+01
2.143760006999999916e+02	1.872776128219697966e+01
2.146676046000000042e+02	2.152530579890094486e+01
2.149591958999999974e+02	2.332275507046688290e+01
2.152507747999999879e+02	2.112011089624138549e+01
2.155423410999999874e+02	0.000000000000000000e+00
2.158338947999999959e+02	0.000000000000000000e+00
2.161254360000000077e+02	2.951163566876243749e+01
2.164169646999999941e+02	2.930863572211796964e+01
2.167084809000000121e+02	2.910555138514723694e+01
2.169999845000000107e+02	3.890238448364016222e+01
2.172914756000000125e+02	3.869913684047628522e+01
2.175829540999999949e+02	2.649581027464546423e+01
2.178744201000000089e+02	2.629240660126720286e+01
2.181658735999999976e+02	3.008892763281232874e+01
2.184573145999999895e+02	2.988537517912254771e+01
2.187487429999999904e+02	2.968175104703118450e+01
2.190401588999999944e+02	1.047805704038341901e+01
2.193315622000000076e+02	1.027429496005561305e+01
2.196229529999999954e+02	1.007046660587707265e+01
2.199143312999999864e+02	2.086657377664960222e+01
2.202056971000000090e+02	2.066261827016842290e+01
2.204970503000000122e+02	1.045860188214237496e+01
2.207883911000000126e+02	1.025452640621438150e+01
2.210797191999999995e+02	5.505039363498144667e+01
2.213710349000000122e+02	5.684620536001511937e+01
2.216623380000000054e+02	5.664196336738245918e+01
2.219536286000000018e+02	1.243766943746663856e+01
2.222449067000000014e+02	1.223332534498695168e+01
2.225361722000000100e+02	5.902893286341873136e+01
2.228274252999999874e+02	5.882449376501404004e+01
2.231186658000000023e+02	2.062000981612277428e+01
2.234098936999999978e+02	1.341548277721244631e+01
2.237011091999999906e+02	1.621091440668874384e+01
2.239923120999999924e+02	1.600630646160880133e+01
2.242835024999999973e+02	1.580166069740948842e+01
2.245746804000000054e+02	0.000000000000000000e+00
2.248658457999999882e+02	0.000000000000000000e+00
2.251569986000000085e+02	1.418751546099929328e+01
2.254481389000000036e+02	1.398274172510309654e+01
2.257392667000000017e+02	2.777946166741230627e+00
2.260303820000000030e+02	2.573133433528028036e+00
2.263214848000000075e+02	2.836830817280042538e+01
2.266125749999999925e+02	2.816347503163842703e+01
2.269036527000000092e+02	3.095863865428464123e+01
2.271947179000000006e+02	2.975380368216542593e+01
2.274857705999999951e+02	3.054897475361099168e+01
2.277768107999999927e+02	2.934415650397636455e+01
2.280678383999999994e+02	3.413935356556157785e+01
2.283588536000000033e+02	4.193457056773218028e+01
2.286498561999999879e+02	4.172981213644038689e+01
2.289408463000000040e+02	6.252508289344473269e+01
2.292318238999999949e+02	4.932038745633167309e+01
2.295227888999999948e+02	4.911573043643534220e+01
2.298137414999999919e+02	1.591111644015813908e+01
2.301046814999999981e+02	1.570655006899028194e+01
2.303956091000000015e+02	1.550203592283173748e+01
2.306865241000000140e+02	3.829757860001154768e+01
2.309774266000000011e+02	8.309318269730988504e+01
2.312683165999999915e+02	8.288885280767749464e+01
2.315591941000000133e+02	5.068459351575575056e+01
2.318500591000000099e+02	5.048040939789802906e+01
2.321409114999999872e+02	4.327630502538977453e+01
2.324317514999999901e+02	2.307228496446919053e+01
2.327225789000000020e+02	2.086835377704687744e+01
2.330133939000000112e+02	2.066451602272718446e+01
2.333041963000000010e+02	2.546077625902830732e+01
2.335949861999999939e+02	4.225713904140275190e+01
2.338857635999999900e+02	4.205360892275734841e+01
2.341765284999999892e+02	4.185019045177295993e+01
2.344672808999999916e+02	4.564688817292562817e+01
2.347580207999999971e+02	4.544370662650612758e+01
2.350487482000000057e+02	4.524065034823979659e+01
2.353394630999999890e+02	4.403772386930700122e+01
2.356301655000000039e+02	1.883493171636359875e+01
2.359208553999999936e+02	1.563227841166121834e+01
2.362115326999999922e+02	1.542976847556769826e+01
2.365021975999999881e+02	1.522740642688722801e+01
2.367928499999999872e+02	6.025196782881266699e+00
2.370834897999999953e+02	2.282314405928877932e+01
2.373741172000000006e+02	2.262125277124732747e+01
2.376647321000000090e+02	3.241952743161255057e+01
2.379553343999999981e+02	3.221797255097840207e+01
2.382459243000000129e+02	3.801659263669762367e+01
2.385365016000000082e+02	3.781539219290152687e+01
2.388270665000000008e+02	5.461437571991996265e+01
2.391176188999999965e+02	5.441354771430155779e+01
2.394081587000000013e+02	5.721291266713387813e+01
2.396986861000000033e+02	4.101247506406366483e+01
2.399892010000000084e+02	4.081223938501671000e+01
2.402797032999999942e+02	3.461221010581766677e+01
2.405701932000000056e+02	1.141239169821005817e+01
2.408606705999999917e+02	1.121278863047632512e+01
2.411511355000000094e+02	4.101340536975772011e+01
2.414415879000000018e+02	6.181424638207431599e+01
2.417320277000000033e+02	5.161531612934481927e+01
2.420224551000000019e+02	5.841661906730678311e+01
2.423128700000000038e+02	5.621815964653683295e+01
2.426032725000000028e+02	5.601994231176922767e+01
2.428936624000000108e+02	5.082197150211663939e+01
2.431840397999999936e+02	5.062425165108948022e+01
2.434744047000000080e+02	5.042678718711636066e+01
2.437647571999999911e+02	1.622958253356387104e+01
2.440550971000000118e+02	1.603264210875545359e+01
2.443454246000000012e+02	4.583597032939246674e+01
2.446357395999999937e+02	4.563957161057237499e+01
2.449260419999999954e+02	5.644345036280901695e+01
2.452163319999999942e+02	5.724761099205284154e+01
2.455066094999999962e+02	5.705205789860974619e+01
2.457968745000000013e+02	4.385679547706149606e+01
2.460871271000000036e+02	4.366182811628459604e+01
2.463773670999999865e+02	6.346716020076974019e+01
2.466675946999999951e+02	6.327279611064227538e+01
2.469578097000000128e+02	4.807874021968086709e+01
2.472480122999999992e+02	4.788499689533705350e+01
2.475382023999999888e+02	6.469157050025478384e+01
2.478283800000000099e+02	6.449846539228951769e+01
2.481185451000000057e+02	5.530568592282747886e+01
2.484086977999999988e+02	2.311323643680520945e+01
2.486988379000000009e+02	3.492112127362861429e+01
2.489889656000000002e+02	3.472934477039257217e+01
2.492790808000000027e+02	3.453791126070041173e+01
2.495691835000000083e+02	5.734682507468323820e+01
2.498592736999999886e+02	1.415609053901789594e+01
2.501493514999999945e+02	4.496571197464709257e+01
2.504394167000000095e+02	4.477569370109858937e+01
2.507294694999999933e+02	4.458604003340360578e+01
2.510195098000000087e+02	5.839675528211614619e+01
2.513095376999999928e+02	6.120784375333232674e+01
2.515995529999999860e+02	7.401930974730862545e+01
2.518895559000000048e+02	6.083115755818130310e+01
2.521795462999999984e+02	4.064339147268515262e+01
2.524695241999999951e+02	4.045601577147249373e+01
2.527594895999999949e+02	5.826903473113134169e+01
2.530494425999999919e+02	5.808245262420496147e+01
2.533393830999999921e+02	5.289627371740994022e+01
2.536293110999999953e+02	2.671050227165528668e+01
2.539192266000000018e+02	5.252514254256016102e+01
2.542091297000000054e+02	9.134019878307321960e+01
2.544990201999999897e+02	9.115567524089146900e+01
2.547888983999999937e+02	9.297157615457808788e+01
2.550787640000000067e+02	8.578790575358129900e+01
2.553686171999999885e+02	6.660466825805247026e+01
2.556584578000000079e+02	6.642186787956438820e+01
2.559482860999999900e+02	6.623950882302938226e+01
2.562381017999999813e+02	3.705759528671796943e+01
2.565279050999999981e+02	3.687613146227658945e+01
2.568176958999999897e+02	7.869512153764571849e+01
2.571074742000000128e+02	8.651456969707851385e+01
2.573972400999999763e+02	9.833448011695941204e+01
2.576869935000000282e+02	9.815485696502150859e+01
2.579767343999999980e+02	1.089757043991646697e+02
2.582664629000000218e+02	8.379702656747326728e+01
2.585561789000000203e+02	8.361882760713388052e+01
2.588458823999999936e+02	7.544111164695391381e+01
2.591355735000000209e+02	7.526388280737887726e+01
2.594252521000000229e+02	7.508714520131047720e+01
2.597149181999999996e+02	8.091090293412412393e+01
2.600045718000000079e+02	1.207351601036864395e+02
2.602942130000000134e+02	1.205599207997736357e+02
2.605838418000000161e+02	1.203851891000877004e+02
2.608734580000000278e+02	1.202109690702750413e+02
2.611630619000000024e+02	1.230372647639437673e+02
2.614526531999999861e+02	1.128640802226814230e+02
2.617422321000000238e+02	1.076914194757714540e+02
2.620317984999999794e+02	1.075192865412116134e+02
2.623213524000000234e+02	1.283476854262303277e+02
2.626108939000000078e+02	1.361766201273046590e+02
2.629004229999999893e+02	1.400060946280775624e+02
2.631899394999999799e+02	1.378361128985743562e+02
2.634794436999999903e+02	1.376666788948195972e+02
2.637689353000000096e+02	1.314977965590546773e+02
2.640584145000000262e+02	1.313294698197544221e+02
2.643478812000000175e+02	1.581617025922441826e+02
2.646373355000000060e+02	1.869944987787171158e+02
2.649267773000000261e+02	1.868278622655500385e+02
2.652162066999999865e+02	1.716617969204205565e+02
2.655056235999999785e+02	1.594963065923236627e+02
2.657950281000000246e+02	1.683313951130883197e+02
2.660844200999999885e+02	1.681670662985936815e+02
2.663737995999999839e+02	1.740033239478859741e+02
2.666631666999999766e+02	1.748401718431946392e+02
2.669525213000000008e+02	1.746776137493491206e+02
2.672418635000000222e+02	1.825156534136947357e+02
2.675311932000000184e+02	1.823542945661095018e+02
2.678205105000000117e+02	1.901935409182203784e+02
2.681098152999999797e+02	1.900333961634187290e+02
2.683991077000000018e+02	2.068738639760770184e+02
2.686883875999999987e+02	2.067149480115645019e+02
2.689776550999999927e+02	2.175566519045635232e+02
2.692669101000000182e+02	2.173989792690842933e+02
2.695561526999999842e+02	2.062419336973814552e+02
2.698453827999999817e+02	2.060855187599704550e+02
2.701346004000000107e+02	2.469297380067425820e+02
2.704238057000000026e+02	2.467745949669811125e+02
2.707129984000000036e+02	2.516200931452767691e+02
2.710021787000000018e+02	2.214662360215427270e+02
2.712913465999999971e+02	2.513130270505300814e+02
2.715805020000000241e+02	2.671604696648435038e+02
