# Combined Class A Classified Spectra: 
# Generated: 2025-06-01 20:29:16
# Total spectra: 11
# Data type: processed
# Column format: X[pos]_Y[pos]_prob[value]
#
Wavenumber X257_Y23_prob0.880 X60_Y27_prob0.670 X93_Y31_prob0.900 X116_Y32_prob0.650 X52_Y38_prob0.540 X130_Y39_prob0.550 X124_Y42_prob0.600 X123_Y45_prob0.600 X123_Y46_prob0.570 X127_Y49_prob0.510 X127_Y53_prob0.570
100.0 3.1929393012031984 2.431421049351578 -0.21631340007258543 1.1219813591198204 1.5820407082004044 13.71658736234651 13.330751919645177 18.90620579285513 11.791110451936582 31.18721528880587 14.83702521906283
108.52130325814537 9.63262489582096 7.069153075331011 12.882668834163535 11.550842903909631 8.042869546535814 73.56992987559465 65.99736422257604 117.60100835662415 34.237755545455855 128.2635585404566 59.79372536992735
117.04260651629073 12.303395365441322 8.113055845777701 17.203450789372315 15.949277996679495 11.912750705110323 91.507584801431 83.48166059888135 150.14721659380604 42.149365164064896 154.5749402185834 75.38165040165686
125.5639097744361 7.252880048742313 2.897511004942219 10.766072301453695 11.944891835481833 12.390249659717664 45.414325677230195 46.85205149999254 87.03044457628016 23.084674833362143 66.18970763354437 41.6010924308501
134.08521303258146 8.489717132365351 1.993324897805837 3.4064563979167906 10.808358220027191 12.05305745431042 16.568330060737814 23.756918967051597 35.6040590190755 17.7512518638434 27.939103398510134 35.71511112441798
142.60651629072683 14.982549092814786 -5.809156940161296 0.7643919538759096 9.564215711319651 -0.29128223765351136 24.43984509193959 23.140460947494574 18.989490745700294 15.362610683244563 21.430508657641774 31.158264101627964
151.1278195488722 18.600183661550105 1.904487005836513 4.601031886424078 13.934143337739421 2.719429048035974 25.742200393145424 33.10221423796814 29.123273734616763 9.176178695251236 21.862052649085463 36.006519498101476
159.64912280701753 15.248856868309936 8.719994122701706 9.227959813077183 8.481518177787969 8.327975788401645 28.393061174692868 32.139252179524554 45.19092927792359 15.858130895262157 36.31605598101823 40.668194991392056
168.17042606516293 13.321929614313909 9.865475114100814 7.049702051254865 10.689934970401946 16.433547927822097 30.986165359757955 33.517939315108784 65.75198697688018 33.50464047200524 53.310597715342396 46.83653193472088
176.69172932330827 11.927884836995784 2.4487277120786 5.997069383661742 11.065021625087526 11.913550604665472 32.90427149927889 41.93122461873267 62.29119316740676 33.33119403564201 50.47258978083125 43.47789967886874
185.21303258145366 10.396563928163589 4.298262621598014 6.323982720538785 9.67545381216433 9.97191225589946 22.68670315493146 42.21101284479375 47.18885259536275 21.179042439696897 28.518947862833144 30.42384053801209
193.734335839599 2.6227367366876697 2.3281284925323966 6.64515361244755 3.1823927261044784 5.825563482330307 16.450342778668528 23.277409880974144 25.120617594934547 6.988736428654631 12.863799615520106 17.983197842785888
202.25563909774436 -0.8869419797546065 1.7984078418345768 2.7899162031241818 5.758612036644955 7.767874150922404 14.26901909219422 14.900557700368747 13.041563268844154 5.2271632520518985 11.182154382518052 11.314282084166763
210.77694235588973 0.5989308487493092 5.99476514393857 0.9755232154922222 3.1086186860488043 16.247354322672315 17.169060571269736 20.64675147075718 9.027934307950419 2.9305344354268845 9.80076864207642 14.448266499203822
219.2982456140351 7.22896787902421 9.80209251561077 4.894537710270643 4.204018760874535 12.771402343829637 14.269365511888452 17.497825366081763 7.244168000943478 3.2958728559575645 7.351471430333258 13.108925010446248
227.81954887218046 7.520853485686031 7.729919977140188 10.031519207412044 2.454397287523976 12.663920502178891 8.819039091150572 16.497853686728917 12.240462819352492 5.687350266413675 -0.29386814852473564 12.158683792883327
236.34085213032583 2.9471277060842604 9.38812031887249 15.119057020818744 2.496602273628123 8.85747755270799 2.746047200045261 14.584456726324428 7.44702825679649 3.7478470739097456 -0.33663337396427506 12.996108856976328
244.8621553884712 1.5580692813845207 10.32959737887937 17.828146267056034 -2.443472273175269 11.84437470326229 4.34597617808939 7.6482489894818855 13.370077135274407 4.123089490094147 2.003636270155531 13.922733056054707
253.38345864661656 9.977581473642093 11.946233207558825 15.744185553717056 2.913781528686674 3.3439114710029783 4.385548032102577 3.1801828492956474 10.075031476056418 0.36720617863820293 6.182888867295308 12.682145709025914
261.9047619047619 16.97274418350878 7.1629547230605635 11.461853369188045 6.5975101464538035 3.513318823418574 6.401140651314033 9.898976431640627 6.951717469119146 7.270739354175921 5.382292935387654 8.02386915497138
270.4260651629073 13.162278762687011 9.054706351470516 6.997296149791423 10.845933594989262 3.8827412492795395 7.456632865996838 16.537575100652617 4.103265317930079 13.731535465770197 8.0058855051825 -0.0218265100227919
278.94736842105266 7.46111389773316 7.709307985858838 6.510224854056394 10.329390594002717 9.362354290282246 6.213648807794156 13.310761625297584 9.254558510401807 12.93566458975778 9.048503457556176 5.727845760999443
