100.093	9.78827
103.274	13.8468
106.457	17.9052
109.636	7.96351
112.817	6.0217
115.994	4.07973
119.172	18.1377
122.347	20.1954
125.521	16.2531
128.696	8.31067
131.868	6.36808
135.039	2.42536
138.209	-9.51749
141.379	18.5396
144.547	2.59649
147.713	10.6533
150.879	2.70993
154.043	10.7665
157.206	12.8229
160.368	4.87915
163.529	8.9353
166.689	14.9913
169.848	15.0472
173.006	5.10302
176.163	-2.84133
179.316	9.21417
182.471	-2.73043
185.625	1.32485
188.777	3.38
191.927	9.435
195.077	3.4899
198.224	15.5446
201.372	7.59929
204.52	21.6538
207.664	1.70818
210.809	-6.23755
213.95	13.8166
217.091	11.8706
220.233	13.9244
223.372	7.97818
226.509	0.0317878
229.648	12.0853
232.784	0.138661
235.918	6.19189
239.051	-1.75501
242.186	14.298
245.317	-7.64914
248.447	4.40358
251.577	12.4562
254.705	6.50865
257.832	8.561
260.958	8.61322
264.083	12.6653
267.204	16.7172
270.327	8.76908
273.449	16.8208
276.57	4.87238
279.69	4.92384
282.806	28.9751
285.924	29.0263
289.04	15.0774
292.154	1.12834
295.268	9.17917
298.379	15.2298
301.492	7.2804
304.601	7.33081
307.711	1.38113
310.818	23.4313
313.924	-0.518687
317.031	11.5312
320.135	15.581
323.238	3.63067
326.34	3.68019
329.443	15.7296
332.543	-0.221118
335.642	7.82802
338.74	1.87703
341.836	3.92591
344.932	15.9747
348.027	16.0233
351.12	10.0718
354.213	-3.87983
357.302	2.16839
360.393	6.2165
363.482	12.2645
366.57	8.31236
369.656	-3.63994
372.742	12.4077
375.827	18.4551
378.91	6.50246
381.993	6.54969
385.073	4.59675
388.154	2.64372
391.232	10.6905
394.311	2.73724
397.387	14.7838
400.462	-13.1698
403.536	10.8765
406.611	12.9227
409.683	12.9687
412.754	5.01466
415.824	13.0604
418.893	-2.8939
421.961	-4.84838
425.027	7.19702
428.093	5.24229
431.158	11.2874
434.222	1.33244
437.284	17.3773
440.346	5.42209
443.407	1.46671
446.464	15.5112
449.523	7.55555
452.581	3.5998
455.635	1.64388
458.691	13.6879
461.743	-0.268309
464.797	3.77542
467.847	15.819
470.899	1.86246
473.947	-4.09423
476.994	-2.05105
480.043	11.992
483.088	6.03496
486.133	-1.92224
489.176	22.1204
492.22	8.163
495.262	12.2054
498.302	0.247689
501.341	10.2898
504.38	18.3319
507.417	4.37376
510.453	4.41552
513.487	10.4571
516.521	8.49864
519.554	18.54
522.586	10.5813
525.616	10.6224
528.646	8.66335
531.675	-3.29579
534.701	4.74492
537.729	6.78552
540.753	2.82597
543.778	-1.13369
546.8	4.9065
549.821	4.94656
552.844	8.98652
555.863	15.0263
558.881	-4.93401
561.898	17.1055
564.916	3.14497
567.932	23.1842
570.946	-8.7766
573.959	13.2624
576.971	17.3013
579.982	19.3401
582.993	11.3787
586	3.4172
589.008	23.4556
592.015	1.49382
595.022	5.53194
598.025	3.5699
601.029	-0.39224
604.032	9.64549
607.033	7.68306
610.034	9.72053
613.032	-0.242157
616.032	-0.204948
619.028	3.83211
622.023	23.869
625.018	-2.09417
628.013	-4.05748
631.005	3.97905
633.997	2.01546
636.987	-9.94827
639.977	20.0879
642.965	20.1239
645.952	-1.84022
648.939	14.1955
651.924	-5.76884
654.909	4.26666
657.892	6.30203
660.873	2.33724
663.854	14.3723
666.835	0.407324
669.813	0.442148
672.791	6.47687
675.767	10.5114
678.743	0.545885
681.717	12.5802
684.692	12.6144
687.664	2.64843
690.634	12.6823
693.606	-1.28385
696.575	18.7498
699.543	12.7833
702.51	14.8167
705.475	0.849982
708.44	10.8831
711.404	-3.08388
714.367	-3.05101
717.329	-1.01827
720.29	5.01435
723.25	17.0468
726.207	9.07916
729.166	5.11138
732.123	7.14347
735.077	19.1754
738.032	7.20724
740.984	5.23892
743.938	19.2705
746.888	5.30191
749.839	11.3332
752.788	9.36438
755.735	11.3954
758.682	27.4263
761.627	23.4571
764.574	11.4877
767.517	5.51824
770.46	13.5486
773.402	3.57887
776.342	7.60898
779.282	3.63897
782.219	3.66881
785.157	1.69853
788.094	-0.271874
791.029	5.75759
793.962	17.7869
796.896	11.8161
799.828	5.84516
802.76	-0.125893
805.689	-0.0970995
808.619	17.9316
811.546	-4.03988
814.473	5.98852
817.4	16.0168
820.324	6.04495
823.248	12.073
826.17	8.10084
829.092	10.1286
832.012	6.15621
834.932	8.1837
837.851	-3.78894
840.768	14.2383
843.685	14.2654
846.599	0.29234
849.514	12.3192
852.428	2.34588
855.339	8.37244
858.251	24.3989
861.16	8.42519
864.07	0.451372
866.978	24.4774
869.884	4.50332
872.792	26.5291
875.696	18.5548
878.599	16.5803
881.502	12.6057
884.404	12.6309
887.304	22.656
890.204	22.681
893.103	20.7059
896.001	14.7306
898.898	14.7552
901.794	12.7797
904.689	6.80404
907.581	18.8282
910.474	18.8523
913.364	-3.12375
916.256	12.9001
919.144	6.92374
922.034	0.947302
924.92	0.970714
927.808	4.99401
930.693	3.01716
933.576	3.04018
936.459	5.06308
939.341	9.08584
942.222	9.10847
945.102	7.13097
947.981	3.15333
950.859	9.17557
953.737	-0.802319
956.613	13.2197
959.488	15.2415
962.361	9.26321
965.235	11.2848
968.105	15.3062
970.977	11.3276
973.846	17.3487
976.716	7.36981
979.583	3.39073
982.449	7.41152
985.316	5.43219
988.18	7.45272
991.043	21.4731
993.906	27.4934
996.767	9.51353
999.628	9.53353
1002.49	3.55341
1005.35	11.5732
1008.2	9.59278
1011.06	13.6122
1013.91	-2.36839
1016.77	3.65083
1019.62	7.66991
1022.48	13.6889
1025.33	-2.2923
1028.18	13.7264
1031.03	9.74497
1033.87	7.7634
1036.72	5.78171
1039.57	15.7999
1042.41	5.81792
1045.26	5.83583
1048.1	9.85361
1050.94	7.87126
1053.78	-4.11122
1056.62	9.90617
1059.46	1.92343
1062.3	5.94056
1065.14	-0.0424497
1067.97	13.9744
1070.81	21.9911
1073.64	-1.99225
1076.47	12.0242
1079.31	12.0406
1082.14	20.0568
1084.97	12.0729
1087.8	2.08881
1090.63	18.1046
1093.45	-1.87969
1096.28	30.1359
1099.1	10.1513
1101.93	16.1666
1104.75	10.1818
1107.57	6.1968
1110.39	10.2117
1113.21	12.2265
1116.03	14.2411
1118.85	18.2556
1121.66	14.27
1124.48	6.28426
1127.3	14.2984
1130.11	0.312375
1132.92	-1.67377
1135.73	8.33996
1138.54	22.3536
1141.35	10.367
1144.16	0.380369
1146.97	14.3936
1149.78	8.40665
1152.58	-1.58041
1155.39	18.4324
1158.19	12.4451
1161	6.45766
1163.8	4.47008
1166.6	8.48237
1169.4	8.49454
1172.2	14.5066
1174.99	10.5185
1177.79	16.5303
1180.59	10.5419
1183.38	10.5534
1186.17	8.5648
1188.97	16.576
1191.76	16.5872
1194.55	18.5982
1197.34	6.60903
1200.13	-1.38024
1202.92	0.630368
1205.7	6.64084
1208.49	14.6512
1211.27	4.6614
1214.06	-13.3285
1216.84	4.68143
1219.62	6.69125
1222.4	24.7009
1225.18	4.71051
1227.96	2.71994
1230.74	6.72925
1233.51	0.738424
1236.29	-3.25253
1239.06	8.75638
1241.84	8.76517
1244.61	22.7738
1247.38	6.78235
1250.15	26.7907
1252.92	8.79901
1255.69	10.8071
1258.46	6.81515
1261.23	6.82303
1263.99	14.8308
1266.76	12.8384
1269.52	12.8459
1272.28	12.8532
1275.05	-1.13953
1277.81	6.86757
1280.57	16.8745
1283.33	12.8814
1286.08	12.8881
1288.84	8.89468
1291.6	16.9011
1294.35	2.90746
1297.11	-7.08635
1299.86	20.9197
1302.61	4.92565
1305.36	18.9315
1308.11	2.93713
1310.86	4.94268
1313.61	18.9481
1316.36	2.95339
1319.1	-3.04145
1321.85	24.9636
1324.59	20.9685
1327.33	20.9733
1330.08	0.977904
1332.82	22.9824
1335.56	16.9868
1338.3	10.9911
1341.04	22.9952
1343.77	20.9992
1346.51	17.0031
1349.25	-0.993192
1351.98	13.0104
1354.71	9.01391
1357.45	11.0173
1360.18	13.0205
1362.91	23.0236
1365.64	13.0266
1368.37	5.0294
1371.09	-0.967886
1373.82	15.0347
1376.54	15.0372
1379.27	17.0395
1381.99	13.0417
1384.72	9.04375
1387.44	-0.954308
1390.16	7.04751
1392.88	21.0492
1395.6	11.0507
1398.31	13.0522
1401.03	13.0535
1403.75	-2.94535
1406.46	11.0557
1409.18	15.0566
1411.89	11.0574
1414.6	29.0581
1417.31	7.05858
1420.02	15.059
1422.73	7.05926
1425.44	-12.9406
1428.15	-2.94057
1430.85	13.0593
1433.56	5.05908
1436.26	7.05872
1438.97	19.0582
1441.67	17.0576
1444.37	15.0569
1447.07	-4.94402
1449.77	17.055
1452.47	-2.94616
1455.16	9.05258
1457.86	17.0512
1460.56	11.0497
1463.25	-8.95196
1465.94	1.04627
1468.64	23.0444
1471.33	5.04235
1474.02	3.04019
1476.71	11.0379
1479.4	-0.964497
1482.09	11.033
1484.77	3.03031
1487.46	9.02752
1490.14	11.0246
1492.83	3.02156
1495.51	-0.981615
1498.19	15.0151
1500.87	19.0117
1503.55	19.0081
1506.23	21.0044
1508.91	15.0006
1511.59	14.9967
1514.27	12.9926
1516.94	4.98844
1519.62	2.98412
1522.29	20.9797
1524.96	10.9751
1527.63	6.97042
1530.3	12.9656
1532.97	14.9606
1535.64	6.95557
1538.31	26.9504
1540.98	-3.05496
1543.64	10.9396
1546.31	4.934
1548.97	-1.07171
1551.63	8.92246
1554.3	6.91649
1556.96	6.91041
1559.62	4.90419
1562.28	20.8979
1564.94	4.89139
1567.59	10.8848
1570.25	14.8781
1572.9	8.87123
1575.56	20.8643
1578.21	16.8572
1580.86	12.8499
1583.52	0.842577
1586.17	-1.1649
1588.82	10.8275
1591.47	14.8198
1594.11	0.811917
1596.76	14.8039
1599.41	6.79583
1602.05	14.7876
1604.69	12.7792
1607.34	18.7708
1609.98	24.7621
1612.62	2.75341
1615.26	10.7445
1617.9	14.7356
1620.54	12.7264
1623.18	-5.28279
1625.81	2.70785
1628.45	16.6984
1631.08	4.68875
1633.72	12.679
1636.35	2.66914
1638.98	6.65915
1641.61	16.649
1644.24	14.6388
1646.87	8.62843
1649.5	10.6179
1652.13	22.6073
1654.75	6.59658
1657.38	0.585718
1660	2.57472
1662.63	12.5636
1665.25	14.5524
1667.87	6.541
1670.49	0.529507
1673.11	6.51789
1675.73	20.5062
1678.35	0.494285
1680.96	-1.51771
1683.58	0.470185
1686.19	24.4579
1688.81	6.44558
1691.42	0.433092
1694.03	8.42047
1696.64	14.4077
1699.25	4.39488
1701.87	30.3819
1704.47	4.36878
1707.08	14.3555
1709.69	22.3422
1712.29	10.3287
1714.9	12.3151
1717.5	12.3014
1720.1	8.28751
1722.71	2.27353
1725.31	18.2594
1727.91	20.2452
1730.51	12.2308
1733.1	10.2164
1735.7	8.20177
1738.3	26.187
1740.89	2.1722
1743.49	6.15723
1746.08	8.14213
1748.67	14.1269
1751.26	4.11158
1753.86	18.0961
1756.45	10.0805
1759.03	30.0648
1761.62	12.049
1764.21	4.03302
1766.8	24.0169
1769.38	2.00074
1771.97	13.9844
1774.55	3.96795
1777.13	9.95137
1779.71	7.93467
1782.29	11.9179
1784.87	13.9009
1787.45	25.8838
1790.03	7.86666
1792.61	-2.15066
1795.18	13.8319
1797.76	9.81434
1800.33	9.79667
1802.9	17.7789
1805.48	19.7609
1808.05	17.7429
1810.62	23.7247
1813.19	21.7064
1815.76	1.688
1818.33	3.66946
1820.89	17.6508
1823.46	11.632
1826.02	15.6131
1828.59	15.5941
1831.15	23.5749
1833.71	15.5556
1836.27	1.53625
1838.84	11.5167
1841.39	5.49709
1843.95	-2.52267
1846.51	13.4574
1849.07	7.43745
1851.62	13.4173
1854.18	13.3971
1856.73	3.37669
1859.29	7.35619
1861.84	21.3356
1864.39	25.3148
1866.94	7.29398
1869.49	13.273
1872.04	-12.7481
1874.59	15.2307
1877.13	-4.79067
1879.68	15.1879
1882.22	7.16629
1884.77	19.1446
1887.31	21.1227
1889.85	3.10079
1892.39	11.0787
1894.93	15.0565
1897.47	9.03421
1900.01	9.01178
1902.55	6.98922
1905.09	0.966543
1907.62	10.9437
1910.16	10.9208
1912.69	0.897793
1915.22	10.8746
1917.76	18.8514
1920.29	6.82794
1922.82	4.80443
1925.35	12.7808
1927.88	20.757
1930.4	4.73313
1932.93	2.70913
1935.46	0.685003
1937.98	4.66076
1940.51	0.636388
1943.03	10.6119
1945.55	12.5873
1948.07	8.56257
1950.59	-3.46227
1953.11	6.51276
1955.63	20.4877
1958.15	-1.53753
1960.67	4.43715
1963.18	6.41171
1965.7	4.38614
1968.21	8.36045
1970.73	16.3346
1973.24	16.3087
1975.75	10.2827
1978.26	12.2565
1980.77	-7.76976
1983.28	-3.79618
1985.79	10.1773
1988.29	2.15067
1990.8	8.12389
1993.31	6.09701
1995.81	0.0700119
1998.31	0.0429106
