100.093	15.298
103.274	13.2824
106.457	33.267
109.636	17.2519
112.817	3.23686
115.994	23.222
119.172	21.2074
122.347	1.19293
125.521	17.1786
128.696	13.1645
131.868	5.15058
135.039	9.13681
138.209	7.12322
141.379	-2.89022
144.547	23.0965
147.713	5.08343
150.879	17.0705
154.043	13.0578
157.206	3.04517
160.368	13.0327
163.529	3.02048
166.689	1.00838
169.848	18.9964
173.006	12.9847
176.163	20.973
179.316	4.9616
182.471	0.950293
185.625	16.9391
188.777	6.92816
191.927	10.9173
195.077	-5.09335
198.224	10.8961
201.372	8.88575
204.52	-1.12448
207.664	10.8654
210.809	20.8555
213.95	14.8457
217.091	14.8361
220.233	24.8266
223.372	8.81729
226.509	-7.1919
229.648	30.799
232.784	10.7901
235.918	2.78136
239.051	6.77274
242.186	-3.23576
245.317	2.75589
248.447	2.74768
251.577	8.7396
254.705	-5.26834
257.832	-7.27615
260.958	14.7162
264.083	-1.29136
267.204	2.70123
270.327	14.694
273.449	20.6868
276.57	10.6798
279.69	8.67289
282.806	22.6661
285.924	8.65949
289.04	22.653
292.154	8.64659
295.268	0.640322
298.379	12.6342
301.492	12.6282
304.601	0.622259
307.711	6.61648
310.818	10.6108
313.924	4.60527
317.031	24.5998
320.135	14.5945
323.238	14.5893
326.34	4.58426
329.443	4.57929
332.543	18.5744
335.642	24.5697
338.74	28.5651
341.836	20.5605
344.932	6.55612
348.027	0.551813
351.12	2.54761
354.213	-1.45648
357.302	8.53954
360.393	20.5357
363.482	14.5319
366.57	14.5282
369.656	2.52462
372.742	10.5211
375.827	2.51777
378.91	-7.4855
381.993	14.5113
385.073	-1.49176
388.154	4.50526
391.232	6.50238
394.311	10.4996
397.387	2.49689
400.462	-7.50572
403.536	8.49177
406.611	14.4894
409.683	12.487
412.754	14.4848
415.824	12.4826
418.893	4.48057
421.961	-7.52141
425.027	-5.52329
428.093	20.4749
431.158	6.47318
434.222	2.47155
437.284	6.47
440.346	22.4685
443.407	16.4671
446.464	0.46583
449.523	8.4646
452.581	18.4635
455.635	0.46238
458.691	4.46139
461.743	-5.53953
464.797	14.4596
467.847	4.45886
470.899	20.4582
473.947	12.4575
476.994	-5.54301
480.043	4.45652
483.088	16.4561
486.133	-3.54423
489.176	10.4555
492.22	4.45531
495.262	14.4552
498.302	20.4551
501.341	2.45511
504.38	-1.54483
507.417	-7.5447
510.453	14.4555
513.487	8.45575
516.521	0.45607
519.554	6.45645
522.586	24.4569
525.616	0.457384
528.646	10.4579
531.675	-3.54145
534.701	20.4592
537.729	-1.54005
540.753	12.4607
543.778	-5.53843
546.8	-3.53754
549.821	4.46341
552.844	6.46441
555.863	4.46545
558.881	0.466554
561.898	16.4677
564.916	6.4689
567.932	8.47015
570.946	8.47144
573.959	14.4728
576.971	-9.52583
579.982	-7.52439
582.993	2.47709
586	4.47861
589.008	12.4802
592.015	16.4818
595.022	10.4834
598.025	20.4851
601.029	8.48685
604.032	4.48862
607.033	12.4904
610.034	8.49227
613.032	6.49416
616.032	4.49608
619.028	4.49803
622.023	18.5
625.018	4.50205
628.013	4.50411
631.005	10.5062
633.997	0.508319
636.987	10.5105
639.977	-1.48734
642.965	10.5149
645.952	14.5171
648.939	-5.48061
651.924	2.52169
654.909	18.524
657.892	-15.4736
660.873	-1.47126
663.854	-1.46886
666.835	18.5336
669.813	10.536
672.791	14.5385
675.767	-1.45901
678.743	20.5435
681.717	10.546
684.692	-1.45141
